grade,area,axis,content_number,content_text,source_year
6,Matemática,Estadística y probabilidad,25,"Clasificar variables como cualitativas, cuantitativas discretas o continuas.",2026
6,Matemática,Estadística y probabilidad,26,"Interpretar información en tablas, gráficos de barras, pictogramas, histogramas y gráficos circulares.",2026
6,Matemática,Estadística y probabilidad,27,Identificar deformaciones producidas al manipular las unidades de los gráficos.,2026
6,Matemática,Estadística y probabilidad,28,Identificar la moda de un conjunto de datos e interpretarla en contexto.,2026
6,Matemática,Estadística y probabilidad,29,"Interpretar situaciones de azar, formular conjeturas y comprobar sucesos probables, imposibles y seguros.",2026
6,Matemática,Geometría y medida,30,Ubicar puntos en el plano mediante coordenadas cartesianas.,2026
6,Matemática,Geometría y medida,31,Leer mapas y planos y elaborar planos incorporando proporciones.,2026
6,Matemática,Geometría y medida,32,Construir la mediatriz de un segmento como lugar geométrico.,2026
6,Matemática,Geometría y medida,33,"Reconocer y construir figuras complejas con lados rectos, circunferencias, arcos y paralelismo o perpendicularidad.",2026
6,Matemática,Geometría y medida,34,"Construir triángulos analizando unicidad, condiciones de construcción y suma de ángulos interiores.",2026
6,Matemática,Geometría y medida,35,Construir alturas de triángulos y triángulos a partir de datos que incluyan la altura.,2026
6,Matemática,Geometría y medida,36,"Analizar y clasificar cuadriláteros por lados, ángulos, diagonales y paralelismo.",2026
6,Matemática,Geometría y medida,37,Reconocer alturas de paralelogramos y trapecios.,2026
6,Matemática,Geometría y medida,38,Construir cuadriláteros a partir de datos usando instrumentos o software.,2026
6,Matemática,Geometría y medida,39,Analizar representaciones planas de cuerpos desde diferentes perspectivas.,2026
6,Matemática,Geometría y medida,40,Producir conjeturas y argumentar propiedades de figuras y cuerpos.,2026
6,Matemática,Geometría y medida,41,"Medir y convertir longitudes, capacidades, pesos y tiempos con unidades del SIMELA.",2026
6,Matemática,Geometría y medida,42,Investigar el sistema sexagesimal para tiempo y amplitud de ángulos.,2026
6,Matemática,Geometría y medida,43,Analizar la relación entre circunferencia y diámetro y construir la fórmula de su longitud.,2026
6,Matemática,Geometría y medida,44,Calcular superficies con múltiplos y submúltiplos del m².,2026
6,Matemática,Geometría y medida,45,"Calcular áreas de paralelogramos, rombos, trapecios y romboides por descomposición.",2026
6,Matemática,Geometría y medida,46,Analizar la variación de perímetro y área.,2026
6,Matemática,Geometría y medida,47,Calcular áreas laterales y totales de prismas rectos y comparar volúmenes mediante distintas estrategias.,2026
7,Matemática,Números y operaciones,1,"Leer, escribir, comparar y encuadrar números naturales sin límite de cifras usando también la recta numérica.",2026
7,Matemática,Números y operaciones,2,Interpretar las reglas del sistema decimal y su relación con el SIMELA.,2026
7,Matemática,Números y operaciones,3,Componer y descomponer números polidígitos aditiva y multiplicativamente y mediante potencias de base 10.,2026
7,Matemática,Números y operaciones,4,Comparar las reglas del sistema sexagesimal con las del sistema decimal.,2026
7,Matemática,Números y operaciones,5,Profundizar los significados y propiedades de las cuatro operaciones con números naturales.,2026
7,Matemática,Números y operaciones,6,Combinar operaciones en problemas y analizar la jerarquía de las operaciones.,2026
7,Matemática,Números y operaciones,7,Elaborar estrategias de cálculo aproximado y usar calculadora para controlar estimaciones y cálculos complejos.,2026
7,Matemática,Números y operaciones,8,"Usar y argumentar propiedades conmutativas, asociativas y distributivas, reconociendo cuándo no son válidas.",2026
7,Matemática,Números y operaciones,9,Usar potencias cuadradas y cúbicas y raíces cuadradas y cúbicas exactas de números naturales.,2026
7,Matemática,Números y operaciones,10,"Profundizar la relación D = d × c + r, con r < d.",2026
7,Matemática,Números y operaciones,11,"Profundizar las relaciones entre múltiplos y divisores y usar criterios de divisibilidad por 3, 4, 6, 8 y 9.",2026
7,Matemática,Números y operaciones,12,Descomponer multiplicativamente números e identificar números primos y compuestos.,2026
7,Matemática,Números y operaciones,13,Interpretar la fracción como cociente y usar repertorios de fracciones equivalentes.,2026
7,Matemática,Números y operaciones,14,"Comparar números naturales, fracciones y decimales avanzando hacia las nociones de discretitud y densidad.",2026
7,Matemática,Números y operaciones,15,"Interpretar escala, porcentaje, factor de conversión y velocidad como constantes de proporcionalidad.",2026
7,Matemática,Números y operaciones,16,"Analizar descuentos, promociones, financiación e inversiones simples mediante porcentajes.",2026
7,Matemática,Números y operaciones,17,Multiplicar fracciones en situaciones de proporcionalidad directa e inversa y de cálculo de áreas.,2026
7,Matemática,Números y operaciones,18,Dividir fracciones cuando el divisor y el cociente son números naturales.,2026
7,Matemática,Números y operaciones,19,"Argumentar equivalencias entre representación decimal finita, fracción, porcentaje y punto de la recta numérica.",2026
7,Matemática,Números y operaciones,20,Realizar cálculos mentales exactos y aproximados con decimales y usar calculadora para controlar procedimientos.,2026
7,Matemática,Estadística y probabilidad,21,"Registrar y organizar información en tablas, pictogramas y gráficos de barras, puntos y circulares y elaborar informes.",2026
7,Matemática,Estadística y probabilidad,22,"Clasificar variables como cualitativas, cuantitativas, discretas o continuas y analizar cuáles son adecuadas para un estudio.",2026
7,Matemática,Estadística y probabilidad,23,"Interpretar información en tablas, gráficos de barras, pictogramas, histogramas y gráficos circulares.",2026
7,Matemática,Estadística y probabilidad,24,Identificar deformaciones en la información producidas al manipular las unidades de un gráfico.,2026
7,Matemática,Estadística y probabilidad,25,Calcular e interpretar la media aritmética y la moda en conjuntos de datos no agrupados.,2026
7,Matemática,Estadística y probabilidad,26,"Calcular la probabilidad clásica de sucesos sencillos e identificar sucesos seguros, probables e imposibles.",2026
7,Matemática,Geometría y medida,27,Ubicar puntos en el plano mediante coordenadas cartesianas.,2026
7,Matemática,Geometría y medida,28,"Leer mapas y planos y elaborar planos usando proporciones, códigos y referencias.",2026
7,Matemática,Geometría y medida,29,"Construir triángulos, cuadriláteros y figuras circulares analizando unicidad y posibilidad de construcción.",2026
7,Matemática,Geometría y medida,30,Explorar recubrimientos del plano con polígonos regulares.,2026
7,Matemática,Geometría y medida,31,Construir polígonos regulares y analizar sus propiedades.,2026
7,Matemática,Geometría y medida,32,Analizar regularidades en la suma de ángulos interiores de polígonos convexos.,2026
7,Matemática,Geometría y medida,33,Clasificar triángulos y cuadriláteros reconociendo relaciones de inclusión jerárquica.,2026
7,Matemática,Geometría y medida,34,Producir e interpretar mensajes precisos para reproducir figuras.,2026
7,Matemática,Geometría y medida,35,"Analizar desarrollos planos de prismas, pirámides, cilindros y conos.",2026
7,Matemática,Geometría y medida,36,Clasificar cuerpos reconociendo relaciones de inclusión y explorar la relación de Euler.,2026
7,Matemática,Geometría y medida,37,Producir conjeturas y validar propiedades de figuras y cuerpos mediante argumentos generales.,2026
7,Matemática,Geometría y medida,38,Comparar el SIMELA y el sistema sexagesimal y profundizar equivalencias entre unidades.,2026
7,Matemática,Geometría y medida,39,Relacionar unidades de capacidad y volumen.,2026
7,Matemática,Geometría y medida,40,"Calcular áreas de círculos, paralelogramos, rombos, trapecios, romboides y polígonos regulares.",2026
7,Matemática,Geometría y medida,41,"Calcular áreas laterales y totales de prismas, pirámides y cilindros rectos.",2026
7,Matemática,Geometría y medida,42,"Usar unidades cúbicas, medir y comparar volúmenes y calcular el volumen de prismas rectos rectangulares.",2026
7,Matemática,Geometría y medida,43,Analizar la variación del área total de prismas cuando el volumen permanece constante.,2026
7,Matemática,Iniciación al álgebra y funciones,44,"Analizar relaciones entre dos variables en registros coloquial, tabular y gráfico y convertir entre representaciones.",2026
7,Matemática,Iniciación al álgebra y funciones,45,"Reconocer situaciones de proporcionalidad directa, inversa y no proporcional y validar conjeturas sobre ellas.",2026
7,Matemática,Iniciación al álgebra y funciones,46,Formular y validar conjeturas de relaciones numéricas transformando cálculos mediante propiedades.,2026
7,Matemática,Iniciación al álgebra y funciones,47,Formular y validar conjeturas sobre múltiplos y divisores mediante expresiones simbólicas.,2026
7,Matemática,Iniciación al álgebra y funciones,48,Formular y validar conjeturas sobre la variación de perímetros y áreas según cambian las dimensiones.,2026
7,Matemática,Iniciación al álgebra y funciones,49,Explorar regularidades y producir fórmulas vinculadas con problemas de conteo.,2026
1,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",1,Reconocimiento de los derechos de niñas y niños en distintos ámbitos de la vida cotidiana.,2026
1,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",2,Exploración de normas de convivencia en el contexto escolar y social y su sentido para la vida en una sociedad democrática.,2026
1,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",3,"Valoración del diálogo, la escucha y la palabra como herramientas para la resolución de conflictos.",2026
1,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",4,Identificación de situaciones de vulneración de derechos y de herramientas institucionales para su resolución.,2026
1,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",5,Diversidad de configuraciones familiares y de vínculos afectivos en distintos contextos sociales y la importancia del respeto por estas diferencias.,2026
1,"Saberes, Vidas y Mundos","Ciudadanía, Derechos Humanos y Participación",6,"Reconocimiento y comprensión de símbolos y prácticas que representan identidades grupales, locales, regionales y nacionales.",2026
